0.0,1.92358112661347
0.001,1.8924124119975347
0.002,1.8935538422932645
0.003,1.9426644652045462
0.004,1.9495428913986752
0.005,1.8945117177813389
0.006,1.9400711168922737
0.007,1.951036155593045
0.008,1.9440198135174434
0.009000000000000001,1.9529227890658398
0.01,1.9200487919742606
0.011,1.9198743990805807
0.012,1.9543005958714992
0.013000000000000001,1.9237327582211463
0.014,1.9473103446155533
0.015,1.9310932809984034
0.016,1.9354093797769667
0.017,1.945923860560188
0.018000000000000002,1.9522840678565336
0.019,1.9212623851131572
0.02,1.924683674983158
0.021,1.925466989015865
0.022,1.9475322340444883
0.023,1.9426103812504798
0.024,1.9551764033465773
0.025,1.93182690447665
0.026000000000000002,1.9282072645371107
0.027,1.9253168852520137
0.028,1.917886226857415
0.029,1.916198405057455
0.03,1.9441711154893757
0.031,1.8989867126910156
0.032,1.9266395332404025
0.033,1.8986199021157484
0.034,1.9298104875487239
0.035,1.9298362290966546
0.036000000000000004,1.8994801270597184
0.037,1.8984578001608376
0.038,1.931417961515672
0.039,1.8871920291157804
0.04,1.9360472713576697
0.041,1.935106900778193
0.042,1.9423664937087268
0.043000000000000003,1.9443779392497362
0.044,1.9245252537948825
0.045,1.9235779359034335
0.046,1.9429161375736899
0.047,1.9400632975008532
0.048,1.9245952742350987
0.049,1.966852211789239
0.05,1.9529171289873233
0.051000000000000004,1.955656880019015
0.052000000000000005,1.9647194538621475
0.053,1.9697819711846019
0.054,1.9375028459168309
0.055,1.9870231630450739
0.056,1.967811335601873
0.057,1.9573523368101085
0.058,1.9868472097293268
0.059000000000000004,1.9929056171774115
0.06,1.9928064378289618
0.061,1.9730247965987036
0.062,1.9915998711822467
0.063,1.9971479370756984
0.064,1.9888810716247636
0.065,2.0033136243996426
0.066,1.973625375744839
0.067,1.9997752354599974
0.068,1.9615970565533183
0.069,1.9888014670527987
0.07,1.965374774496094
0.07100000000000001,1.962891154990566
0.07200000000000001,2.002457246941753
0.073,1.9574708574135817
0.074,1.96384721689191
0.075,1.954164267358714
0.076,1.9532489196265783
0.077,1.938246168772116
0.078,1.9453669297218361
0.079,1.9639101749725905
0.08,1.9547758123012116
0.081,1.948730606755147
0.082,1.9309103266221543
0.083,1.9431062897260627
0.084,1.9794976183964492
0.085,1.9512750846998956
0.08600000000000001,1.9381754528569992
0.08700000000000001,1.9554866730771576
0.088,1.9618638832802593
0.089,1.9546481010758248
0.09,1.938772046468854
0.091,1.9527631978004036
0.092,1.9607123296559636
0.093,1.9640904903981116
0.094,1.9241908297381063
0.095,1.9770214243429156
0.096,1.9329544613512268
0.097,1.9716088190885026
0.098,1.9752159771040008
0.099,1.9521744346540744
0.1,1.9462358966146633
0.101,1.9801572098615705
0.10200000000000001,1.9709738198969862
0.10300000000000001,1.983110766948105
0.10400000000000001,2.003641800730131
0.105,1.9708153384521245
0.106,2.0095005298707087
0.107,1.9710672046883866
0.108,1.9664229311699424
0.109,1.9899614110865982
0.11,1.972917711940475
0.111,1.97676162459869
0.112,1.9981826317635651
0.113,2.0059541290492815
0.114,1.9999183126326643
0.115,2.019043394314203
0.116,1.9714069377118786
0.117,1.9841643627223395
0.11800000000000001,1.9690530261760424
0.11900000000000001,1.9946158253181612
0.12,1.9710191743716194
0.121,1.9778127945131045
0.122,1.969473767708488
0.123,1.9808855089329025
0.124,1.9603005307610313
0.125,1.9754973752241203
0.126,1.951465836850448
0.127,1.9552177320669808
0.128,1.9348764344853686
0.129,1.9530341055006017
0.13,1.934088278563337
0.131,1.9162280544939425
0.132,1.9416938562106278
0.133,1.9207943886464143
0.134,1.925679074057441
0.135,1.9306305952171068
0.136,1.9499877905595304
0.137,1.9410786246913034
0.138,1.9391918455191524
0.139,1.9379396341439588
0.14,1.9302534852736932
0.14100000000000001,1.9328297743932132
0.14200000000000002,1.9383646720400969
0.14300000000000002,1.9671613289609757
0.14400000000000002,1.973376147578121
0.145,1.9150040522958582
0.146,1.9572760534657128
0.147,1.9678876241201173
0.148,1.938079292954869
0.149,1.9836526021982663
0.15,1.9755126638624814
0.151,1.9629693023853076
0.152,1.9741050450559794
0.153,1.9684620831305601
0.154,1.968980501402997
0.155,1.9654397583650127
0.156,1.9673623580938804
0.157,1.9715365046044986
0.158,1.9738001703304757
0.159,1.941155498282247
0.16,1.9513612739477124
0.161,1.982622938312789
0.162,1.9781227333665505
0.163,1.9800080172798837
0.164,1.9989009471796666
0.165,1.9522767279255855
0.166,1.9630126598366486
0.167,1.985997774212768
0.168,1.937294967842347
0.169,1.9795341996467153
0.17,1.9827831577740294
0.171,1.9483456623449609
0.17200000000000001,1.9573439264718346
0.17300000000000001,1.947996356668313
0.17400000000000002,1.916246675726628
0.17500000000000002,1.9679944255978732
0.176,1.9533871724330107
0.177,1.9326759811219858
0.178,1.9606904681788042
0.179,1.9245408625954044
0.18,1.9431779450400926
0.181,1.9294706801125614
0.182,1.9290378836211322
0.183,1.9120033241285774
0.184,1.9118571994451379
0.185,1.9152723533032727
0.186,1.913273496539966
0.187,1.9065469562587487
0.188,1.930271685031952
0.189,1.9461881158710836
0.19,1.9348541829894692
0.191,1.9238933408195817
0.192,1.9232176565914527
0.193,1.8907463876829413
0.194,1.9291654157778964
0.195,1.9457680546915945
0.196,1.9031802165974459
0.197,1.9268773163707207
0.198,1.9555554640299595
0.199,1.9249196501964039
0.2,1.9438269972453526
