0.000000E+00	1.923581E+00
1.000000E-03	1.892412E+00
2.000000E-03	1.893554E+00
3.000000E-03	1.942664E+00
4.000000E-03	1.949543E+00
5.000000E-03	1.894512E+00
6.000000E-03	1.940071E+00
7.000000E-03	1.951036E+00
8.000000E-03	1.944020E+00
9.000000E-03	1.952923E+00
1.000000E-02	1.920049E+00
1.100000E-02	1.919874E+00
1.200000E-02	1.954301E+00
1.300000E-02	1.923733E+00
1.400000E-02	1.947310E+00
1.500000E-02	1.931093E+00
1.600000E-02	1.935409E+00
1.700000E-02	1.945924E+00
1.800000E-02	1.952284E+00
1.900000E-02	1.921262E+00
2.000000E-02	1.924684E+00
2.100000E-02	1.925467E+00
2.200000E-02	1.947532E+00
2.300000E-02	1.942610E+00
2.400000E-02	1.955176E+00
2.500000E-02	1.931827E+00
2.600000E-02	1.928207E+00
2.700000E-02	1.925317E+00
2.800000E-02	1.917886E+00
2.900000E-02	1.916198E+00
3.000000E-02	1.944171E+00
3.100000E-02	1.898987E+00
3.200000E-02	1.926640E+00
3.300000E-02	1.898620E+00
3.400000E-02	1.929810E+00
3.500000E-02	1.929836E+00
3.600000E-02	1.899480E+00
3.700000E-02	1.898458E+00
3.800000E-02	1.931418E+00
3.900000E-02	1.887192E+00
4.000000E-02	1.936047E+00
4.100000E-02	1.935107E+00
4.200000E-02	1.942366E+00
4.300000E-02	1.944378E+00
4.400000E-02	1.924525E+00
4.500000E-02	1.923578E+00
4.600000E-02	1.942916E+00
4.700000E-02	1.940063E+00
4.800000E-02	1.924595E+00
4.900000E-02	1.966852E+00
5.000000E-02	1.952917E+00
5.100000E-02	1.955657E+00
5.200000E-02	1.964719E+00
5.300000E-02	1.969782E+00
5.400000E-02	1.937503E+00
5.500000E-02	1.987023E+00
5.600000E-02	1.967811E+00
5.700000E-02	1.957352E+00
5.800000E-02	1.986847E+00
5.900000E-02	1.992906E+00
6.000000E-02	1.992806E+00
6.100000E-02	1.973025E+00
6.200000E-02	1.991600E+00
6.300000E-02	1.997148E+00
6.400000E-02	1.988881E+00
6.500000E-02	2.003314E+00
6.600000E-02	1.973625E+00
6.700000E-02	1.999775E+00
6.800000E-02	1.961597E+00
6.900000E-02	1.988801E+00
7.000000E-02	1.965375E+00
7.100000E-02	1.962891E+00
7.200000E-02	2.002457E+00
7.300000E-02	1.957471E+00
7.400000E-02	1.963847E+00
7.500000E-02	1.954164E+00
7.600000E-02	1.953249E+00
7.700000E-02	1.938246E+00
7.800000E-02	1.945367E+00
7.900000E-02	1.963910E+00
8.000000E-02	1.954776E+00
8.100000E-02	1.948731E+00
8.200000E-02	1.930910E+00
8.300000E-02	1.943106E+00
8.400000E-02	1.979498E+00
8.500000E-02	1.951275E+00
8.600000E-02	1.938175E+00
8.700000E-02	1.955487E+00
8.800000E-02	1.961864E+00
8.900000E-02	1.954648E+00
9.000000E-02	1.938772E+00
9.100000E-02	1.952763E+00
9.200000E-02	1.960712E+00
9.300000E-02	1.964090E+00
9.400000E-02	1.924191E+00
9.500000E-02	1.977021E+00
9.600000E-02	1.932954E+00
9.700000E-02	1.971609E+00
9.800000E-02	1.975216E+00
9.900000E-02	1.952174E+00
1.000000E-01	1.946236E+00
1.010000E-01	1.980157E+00
1.020000E-01	1.970974E+00
1.030000E-01	1.983111E+00
1.040000E-01	2.003642E+00
1.050000E-01	1.970815E+00
1.060000E-01	2.009501E+00
1.070000E-01	1.971067E+00
1.080000E-01	1.966423E+00
1.090000E-01	1.989961E+00
1.100000E-01	1.972918E+00
1.110000E-01	1.976762E+00
1.120000E-01	1.998183E+00
1.130000E-01	2.005954E+00
1.140000E-01	1.999918E+00
1.150000E-01	2.019043E+00
1.160000E-01	1.971407E+00
1.170000E-01	1.984164E+00
1.180000E-01	1.969053E+00
1.190000E-01	1.994616E+00
1.200000E-01	1.971019E+00
1.210000E-01	1.977813E+00
1.220000E-01	1.969474E+00
1.230000E-01	1.980886E+00
1.240000E-01	1.960301E+00
1.250000E-01	1.975497E+00
1.260000E-01	1.951466E+00
1.270000E-01	1.955218E+00
1.280000E-01	1.934876E+00
1.290000E-01	1.953034E+00
1.300000E-01	1.934088E+00
1.310000E-01	1.916228E+00
1.320000E-01	1.941694E+00
1.330000E-01	1.920794E+00
1.340000E-01	1.925679E+00
1.350000E-01	1.930631E+00
1.360000E-01	1.949988E+00
1.370000E-01	1.941079E+00
1.380000E-01	1.939192E+00
1.390000E-01	1.937940E+00
1.400000E-01	1.930253E+00
1.410000E-01	1.932830E+00
1.420000E-01	1.938365E+00
1.430000E-01	1.967161E+00
1.440000E-01	1.973376E+00
1.450000E-01	1.915004E+00
1.460000E-01	1.957276E+00
1.470000E-01	1.967888E+00
1.480000E-01	1.938079E+00
